Product,Sku,Outlet,Count,Value,Avg. Item Value,Reorder point
"Marcarini Barolo ""Brunte"" 2000",10637,Ponsonby,0.00000,0.00000,76.00000,0.00000
Domaine Lafage Cadireta,15232,Blackmarket,0.00000,0.00000,9.75000,0.00000
Domaine Lafage Cadireta,15232,Head Office,0.00000,0.00000,9.75000,0.00000
Domaine Lafage Cadireta,15232,Parnell,0.00000,0.00000,9.75000,0.00000
Domaine Lafage Cadireta,15232,Penrose,-1.00000,-9.75000,9.75000,0.00000
Domaine Lafage Cadireta,15232,Ponsonby,0.00000,0.00000,9.75000,0.00000
Chambers Rare Tokay 375ml,10014,Blackmarket,0.00000,0.00000,222.00000,0.00000
Chambers Rare Tokay 375ml,10014,Head Office,0.00000,0.00000,222.00000,0.00000
Chambers Rare Tokay 375ml,10014,Parnell,0.00000,0.00000,222.00000,0.00000
Chambers Rare Tokay 375ml,10014,Penrose,0.00000,0.00000,222.00000,0.00000
Chambers Rare Tokay 375ml,10014,Ponsonby,0.00000,0.00000,222.00000,0.00000
Ch Guiraud Sauternes 2007,12595,Blackmarket,0.00000,0.00000,58.16000,0.00000
Ch Guiraud Sauternes 2007,12595,Head Office,0.00000,0.00000,58.16000,0.00000
Ch Guiraud Sauternes 2007,12595,Parnell,0.00000,0.00000,58.16000,0.00000
Ch Guiraud Sauternes 2007,12595,Penrose,0.00000,0.00000,58.16000,0.00000
Ch Guiraud Sauternes 2007,12595,Ponsonby,0.00000,0.00000,58.16000,0.00000
Waimea Bolitho SV Noble Chardonnay,14361,Blackmarket,0.00000,0.00000,12.20000,0.00000
Waimea Bolitho SV Noble Chardonnay,14361,Head Office,0.00000,0.00000,12.20000,0.00000
Waimea Bolitho SV Noble Chardonnay,14361,Parnell,0.00000,0.00000,12.20000,0.00000
Waimea Bolitho SV Noble Chardonnay,14361,Penrose,0.00000,0.00000,12.20000,0.00000
Waimea Bolitho SV Noble Chardonnay,14361,Ponsonby,0.00000,0.00000,12.20000,0.00000
Pegasus Bay Bel Canto Riesling,13472,Blackmarket,0.00000,0.00000,21.43000,0.00000
Pegasus Bay Bel Canto Riesling,13472,Head Office,0.00000,0.00000,21.43000,0.00000
Pegasus Bay Bel Canto Riesling,13472,Parnell,0.00000,0.00000,21.43000,0.00000
Pegasus Bay Bel Canto Riesling,13472,Penrose,0.00000,0.00000,21.43000,0.00000
Pegasus Bay Bel Canto Riesling,13472,Ponsonby,0.00000,0.00000,21.43000,0.00000
Ch Lanessan 2007,12605,Blackmarket,0.00000,0.00000,15.61000,0.00000
Ch Lanessan 2007,12605,Head Office,0.00000,0.00000,15.61000,0.00000
Ch Lanessan 2007,12605,Parnell,0.00000,0.00000,15.61000,0.00000
Ch Lanessan 2007,12605,Penrose,0.00000,0.00000,15.61000,0.00000
Ch Lanessan 2007,12605,Ponsonby,0.00000,0.00000,15.61000,0.00000
Ch Pontet Canet 2007,12610,Blackmarket,0.00000,0.00000,87.75000,0.00000
Ch Pontet Canet 2007,12610,Head Office,0.00000,0.00000,87.75000,0.00000
Ch Pontet Canet 2007,12610,Parnell,0.00000,0.00000,87.75000,0.00000
Ch Pontet Canet 2007,12610,Penrose,0.00000,0.00000,87.75000,0.00000
Ch Pontet Canet 2007,12610,Ponsonby,0.00000,0.00000,87.75000,0.00000
Ch d'Issan 2007,12615,Blackmarket,0.00000,0.00000,47.75000,0.00000
Ch d'Issan 2007,12615,Head Office,0.00000,0.00000,47.75000,0.00000
Ch d'Issan 2007,12615,Parnell,0.00000,0.00000,47.75000,0.00000
Ch d'Issan 2007,12615,Penrose,0.00000,0.00000,47.75000,0.00000
Ch d'Issan 2007,12615,Ponsonby,0.00000,0.00000,47.75000,0.00000
"Ch Suduiraut, Sauternes 2009 750ml",13494,Blackmarket,0.00000,0.00000,104.00000,0.00000
"Ch Suduiraut, Sauternes 2009 750ml",13494,Head Office,0.00000,0.00000,104.00000,0.00000
"Ch Suduiraut, Sauternes 2009 750ml",13494,Parnell,0.00000,0.00000,104.00000,0.00000
"Ch Suduiraut, Sauternes 2009 750ml",13494,Penrose,0.00000,0.00000,104.00000,0.00000
"Ch Suduiraut, Sauternes 2009 750ml",13494,Ponsonby,0.00000,0.00000,104.00000,0.00000
Brovia Barolo,15391,Blackmarket,0.00000,0.00000,32.95000,0.00000
Brovia Barolo,15391,Head Office,0.00000,0.00000,32.95000,0.00000
Brovia Barolo,15391,Parnell,0.00000,0.00000,32.95000,0.00000
Brovia Barolo,15391,Penrose,0.00000,0.00000,32.95000,0.00000
Brovia Barolo,15391,Ponsonby,0.00000,0.00000,32.95000,0.00000
Ch Lafaurie Peyraguey 2004,10915,Blackmarket,0.00000,0.00000,47.80000,0.00000
Ch Lafaurie Peyraguey 2004,10915,Head Office,0.00000,0.00000,47.80000,0.00000
Ch Lafaurie Peyraguey 2004,10915,Parnell,0.00000,0.00000,47.80000,0.00000
Ch Lafaurie Peyraguey 2004,10915,Penrose,0.00000,0.00000,47.80000,0.00000
Ch Lafaurie Peyraguey 2004,10915,Ponsonby,0.00000,0.00000,47.80000,0.00000
Boags Premium Lager - 6 pack,10921,Blackmarket,0.00000,0.00000,9.50000,0.00000
Boags Premium Lager - 6 pack,10921,Head Office,0.00000,0.00000,9.50000,0.00000
Boags Premium Lager - 6 pack,10921,Parnell,0.00000,0.00000,9.50000,0.00000
Boags Premium Lager - 6 pack,10921,Penrose,0.00000,0.00000,9.50000,0.00000
Boags Premium Lager - 6 pack,10921,Ponsonby,0.00000,0.00000,9.50000,0.00000
Kumeu River Mates Chardonnay 1500ml,12834,Blackmarket,0.00000,0.00000,67.85000,0.00000
Kumeu River Mates Chardonnay 1500ml,12834,Head Office,0.00000,0.00000,67.85000,0.00000
Kumeu River Mates Chardonnay 1500ml,12834,Parnell,0.00000,0.00000,67.85000,0.00000
Kumeu River Mates Chardonnay 1500ml,12834,Penrose,0.00000,0.00000,67.85000,0.00000
Kumeu River Mates Chardonnay 1500ml,12834,Ponsonby,0.00000,0.00000,67.85000,0.00000
Valtravieso Dominio de Nogara 2004,11045,Blackmarket,0.00000,0.00000,9.39000,0.00000
Valtravieso Dominio de Nogara 2004,11045,Head Office,0.00000,0.00000,9.39000,0.00000
Valtravieso Dominio de Nogara 2004,11045,Parnell,0.00000,0.00000,9.39000,0.00000
Valtravieso Dominio de Nogara 2004,11045,Penrose,0.00000,0.00000,9.39000,0.00000
Valtravieso Dominio de Nogara 2004,11045,Ponsonby,0.00000,0.00000,9.39000,0.00000
Domaine Leflaive PM Pucelles,12845,Blackmarket,0.00000,0.00000,186.00000,0.00000
Domaine Leflaive PM Pucelles,12845,Head Office,0.00000,0.00000,186.00000,0.00000
Domaine Leflaive PM Pucelles,12845,Parnell,0.00000,0.00000,186.00000,0.00000
Domaine Leflaive PM Pucelles,12845,Penrose,0.00000,0.00000,186.00000,0.00000
Domaine Leflaive PM Pucelles,12845,Ponsonby,0.00000,0.00000,186.00000,0.00000
Ch Olivier Blanc 2006,11966,Blackmarket,0.00000,0.00000,25.96000,0.00000
Ch Olivier Blanc 2006,11966,Head Office,0.00000,0.00000,25.96000,0.00000
Ch Olivier Blanc 2006,11966,Parnell,0.00000,0.00000,25.96000,0.00000
Ch Olivier Blanc 2006,11966,Penrose,0.00000,0.00000,25.96000,0.00000
Ch Olivier Blanc 2006,11966,Ponsonby,0.00000,0.00000,25.96000,0.00000
Ch de la Tuilerie Apple Juice,12858,Blackmarket,0.00000,0.00000,8.00000,0.00000
Ch de la Tuilerie Apple Juice,12858,Head Office,0.00000,0.00000,8.00000,0.00000
Ch de la Tuilerie Apple Juice,12858,Parnell,0.00000,0.00000,8.00000,0.00000
Ch de la Tuilerie Apple Juice,12858,Penrose,0.00000,0.00000,8.00000,0.00000
Ch de la Tuilerie Apple Juice,12858,Ponsonby,0.00000,0.00000,8.00000,0.00000
Ch La Louviere Blanc 1999,10239,Blackmarket,0.00000,0.00000,32.00000,0.00000
Ch La Louviere Blanc 1999,10239,Head Office,0.00000,0.00000,32.00000,0.00000
Ch La Louviere Blanc 1999,10239,Parnell,0.00000,0.00000,32.00000,0.00000
Ch La Louviere Blanc 1999,10239,Penrose,2.00000,64.00000,32.00000,0.00000
Ch La Louviere Blanc 1999,10239,Ponsonby,0.00000,0.00000,32.00000,0.00000
Deep Creek Leprechauns Belle 500ml,14656,Blackmarket,0.00000,0.00000,5.90000,0.00000
Deep Creek Leprechauns Belle 500ml,14656,Head Office,-1.00000,-5.90000,5.90000,0.00000
Deep Creek Leprechauns Belle 500ml,14656,Parnell,0.00000,0.00000,5.90000,0.00000
Deep Creek Leprechauns Belle 500ml,14656,Penrose,24.00000,141.60001,5.90000,0.00000
Deep Creek Leprechauns Belle 500ml,14656,Ponsonby,0.00000,0.00000,5.90000,0.00000
Woop Woop Cabernet Sauvignon,15545,Blackmarket,-8.00000,-91.44000,11.43000,0.00000
Woop Woop Cabernet Sauvignon,15545,Head Office,-1.00000,-11.43000,11.43000,0.00000
Woop Woop Cabernet Sauvignon,15545,Parnell,0.00000,0.00000,11.43000,0.00000
Woop Woop Cabernet Sauvignon,15545,Penrose,11.00000,125.73000,11.43000,0.00000
Woop Woop Cabernet Sauvignon,15545,Ponsonby,0.00000,0.00000,11.43000,0.00000
Rolly Gassmann Gewurztraminer,13882,Blackmarket,0.00000,0.00000,18.25000,0.00000
Rolly Gassmann Gewurztraminer,13882,Head Office,0.00000,0.00000,18.25000,0.00000
Rolly Gassmann Gewurztraminer,13882,Parnell,0.00000,0.00000,18.25000,0.00000
Rolly Gassmann Gewurztraminer,13882,Penrose,0.00000,0.00000,18.25000,0.00000
Rolly Gassmann Gewurztraminer,13882,Ponsonby,0.00000,0.00000,18.25000,0.00000
Cantalupi Bianco,11221,Blackmarket,0.00000,0.00000,8.19000,0.00000
Cantalupi Bianco,11221,Head Office,0.00000,0.00000,8.19000,0.00000
Cantalupi Bianco,11221,Parnell,0.00000,0.00000,8.19000,0.00000
Cantalupi Bianco,11221,Penrose,0.00000,0.00000,8.19000,0.00000
Cantalupi Bianco,11221,Ponsonby,0.00000,0.00000,8.19000,0.00000
Aurum Parallel Reserve Chardonnay,12120,Blackmarket,0.00000,0.00000,22.60000,0.00000
Aurum Parallel Reserve Chardonnay,12120,Head Office,0.00000,0.00000,22.60000,0.00000
Aurum Parallel Reserve Chardonnay,12120,Parnell,0.00000,0.00000,22.60000,0.00000
Aurum Parallel Reserve Chardonnay,12120,Penrose,0.00000,0.00000,22.60000,0.00000
Aurum Parallel Reserve Chardonnay,12120,Ponsonby,0.00000,0.00000,22.60000,0.00000
DRC Richebourg,10380,Blackmarket,0.00000,0.00000,950.06000,0.00000
DRC Richebourg,10380,Head Office,0.00000,0.00000,950.06000,0.00000
DRC Richebourg,10380,Parnell,0.00000,0.00000,950.06000,0.00000
DRC Richebourg,10380,Penrose,0.00000,0.00000,950.06000,0.00000
DRC Richebourg,10380,Ponsonby,0.00000,0.00000,950.06000,0.00000
Delta Hatters Hill Pinot Noir 2007,12133,Blackmarket,0.00000,0.00000,15.79000,0.00000
Delta Hatters Hill Pinot Noir 2007,12133,Head Office,0.00000,0.00000,15.79000,0.00000
Delta Hatters Hill Pinot Noir 2007,12133,Parnell,0.00000,0.00000,15.79000,0.00000
Delta Hatters Hill Pinot Noir 2007,12133,Penrose,6.00000,94.74000,15.79000,0.00000
Delta Hatters Hill Pinot Noir 2007,12133,Ponsonby,0.00000,0.00000,15.79000,0.00000
Drouhin Volnay 'Chevret' 1999,10387,Blackmarket,0.00000,0.00000,40.62000,0.00000
Drouhin Volnay 'Chevret' 1999,10387,Head Office,0.00000,0.00000,40.62000,0.00000
Drouhin Volnay 'Chevret' 1999,10387,Parnell,0.00000,0.00000,40.62000,0.00000
Drouhin Volnay 'Chevret' 1999,10387,Penrose,0.00000,0.00000,40.62000,0.00000
Drouhin Volnay 'Chevret' 1999,10387,Ponsonby,0.00000,0.00000,40.62000,0.00000
Giaconda Les Deux Chardonnay,12145,Blackmarket,0.00000,0.00000,53.74000,0.00000
Giaconda Les Deux Chardonnay,12145,Head Office,0.00000,0.00000,53.74000,0.00000
Giaconda Les Deux Chardonnay,12145,Parnell,0.00000,0.00000,53.74000,0.00000
Giaconda Les Deux Chardonnay,12145,Penrose,0.00000,0.00000,53.74000,0.00000
Giaconda Les Deux Chardonnay,12145,Ponsonby,0.00000,0.00000,53.74000,0.00000
Girardin Bourgogne Pinot Noir 2008,10397,Blackmarket,0.00000,0.00000,21.26000,0.00000
Girardin Bourgogne Pinot Noir 2008,10397,Head Office,-1.00000,-21.26000,21.26000,0.00000
Girardin Bourgogne Pinot Noir 2008,10397,Parnell,-2.00000,-42.52000,21.26000,0.00000
Girardin Bourgogne Pinot Noir 2008,10397,Penrose,2.00000,42.52000,21.26000,0.00000
Girardin Bourgogne Pinot Noir 2008,10397,Ponsonby,0.00000,0.00000,21.26000,0.00000
Wyndham Bin 222 Chardonnay,13040,Blackmarket,0.00000,0.00000,9.58000,0.00000
Wyndham Bin 222 Chardonnay,13040,Head Office,0.00000,0.00000,9.58000,0.00000
Wyndham Bin 222 Chardonnay,13040,Parnell,0.00000,0.00000,9.58000,0.00000
Wyndham Bin 222 Chardonnay,13040,Penrose,0.00000,0.00000,9.58000,0.00000
Wyndham Bin 222 Chardonnay,13040,Ponsonby,0.00000,0.00000,9.58000,0.00000
Guigal St Joseph 2003,12158,Blackmarket,0.00000,0.00000,29.00000,0.00000
Guigal St Joseph 2003,12158,Head Office,0.00000,0.00000,29.00000,0.00000
Guigal St Joseph 2003,12158,Parnell,0.00000,0.00000,29.00000,0.00000
Guigal St Joseph 2003,12158,Penrose,0.00000,0.00000,29.00000,0.00000
Guigal St Joseph 2003,12158,Ponsonby,0.00000,0.00000,29.00000,0.00000
Querciabella Batar 1500ml,13938,Blackmarket,0.00000,0.00000,103.41000,0.00000
Querciabella Batar 1500ml,13938,Head Office,0.00000,0.00000,103.41000,0.00000
Querciabella Batar 1500ml,13938,Parnell,0.00000,0.00000,103.41000,0.00000
Querciabella Batar 1500ml,13938,Penrose,0.00000,0.00000,103.41000,0.00000
Querciabella Batar 1500ml,13938,Ponsonby,0.00000,0.00000,103.41000,0.00000
Saraceno Leverano Rosso,11272,Blackmarket,0.00000,0.00000,7.30000,0.00000
Saraceno Leverano Rosso,11272,Head Office,0.00000,0.00000,7.30000,0.00000
Saraceno Leverano Rosso,11272,Parnell,0.00000,0.00000,7.30000,0.00000
Saraceno Leverano Rosso,11272,Penrose,0.00000,0.00000,7.30000,0.00000
Saraceno Leverano Rosso,11272,Ponsonby,0.00000,0.00000,7.30000,0.00000
DRC Romanee St Vivant 2007,13067,Blackmarket,0.00000,0.00000,1118.89001,0.00000
DRC Romanee St Vivant 2007,13067,Head Office,0.00000,0.00000,1118.89001,0.00000
DRC Romanee St Vivant 2007,13067,Parnell,0.00000,0.00000,1118.89001,0.00000
DRC Romanee St Vivant 2007,13067,Penrose,0.00000,0.00000,1118.89001,0.00000
DRC Romanee St Vivant 2007,13067,Ponsonby,0.00000,0.00000,1118.89001,0.00000
Chapoutier Ermitage Le Meal 2009,12188,Blackmarket,0.00000,0.00000,147.03000,0.00000
Chapoutier Ermitage Le Meal 2009,12188,Head Office,0.00000,0.00000,147.03000,0.00000
Chapoutier Ermitage Le Meal 2009,12188,Parnell,0.00000,0.00000,147.03000,0.00000
Chapoutier Ermitage Le Meal 2009,12188,Penrose,5.00000,735.15002,147.03000,0.00000
Chapoutier Ermitage Le Meal 2009,12188,Ponsonby,0.00000,0.00000,147.03000,0.00000
Frescobaldi Castig Chianti 05,12199,Blackmarket,0.00000,0.00000,15.96000,0.00000
Frescobaldi Castig Chianti 05,12199,Head Office,0.00000,0.00000,15.96000,0.00000
Frescobaldi Castig Chianti 05,12199,Parnell,0.00000,0.00000,15.96000,0.00000
Frescobaldi Castig Chianti 05,12199,Penrose,0.00000,0.00000,15.96000,0.00000
Frescobaldi Castig Chianti 05,12199,Ponsonby,0.00000,0.00000,15.96000,0.00000
Ch de la Pregentiere Prestige Rose,13972,Blackmarket,0.00000,0.00000,20.62000,0.00000
Ch de la Pregentiere Prestige Rose,13972,Head Office,0.00000,0.00000,20.62000,0.00000
Ch de la Pregentiere Prestige Rose,13972,Parnell,0.00000,0.00000,20.62000,0.00000
Ch de la Pregentiere Prestige Rose,13972,Penrose,1.00000,20.62000,20.62000,0.00000
Ch de la Pregentiere Prestige Rose,13972,Ponsonby,0.00000,0.00000,20.62000,0.00000
Gosset Vasque Oval (Large),11401,Blackmarket,0.00000,0.00000,298.00000,0.00000
Gosset Vasque Oval (Large),11401,Head Office,0.00000,0.00000,298.00000,0.00000
Gosset Vasque Oval (Large),11401,Parnell,0.00000,0.00000,298.00000,0.00000
Gosset Vasque Oval (Large),11401,Penrose,0.00000,0.00000,298.00000,0.00000
Gosset Vasque Oval (Large),11401,Ponsonby,0.00000,0.00000,298.00000,0.00000
Ch La Tour Blanche 2001,10520,Blackmarket,0.00000,0.00000,70.65000,0.00000
Ch La Tour Blanche 2001,10520,Head Office,0.00000,0.00000,70.65000,0.00000
Ch La Tour Blanche 2001,10520,Parnell,0.00000,0.00000,70.65000,0.00000
Ch La Tour Blanche 2001,10520,Penrose,0.00000,0.00000,70.65000,0.00000
Ch La Tour Blanche 2001,10520,Ponsonby,0.00000,0.00000,70.65000,0.00000
Ch Clerc Milon 2005,11445,Blackmarket,0.00000,0.00000,63.00000,0.00000
Ch Clerc Milon 2005,11445,Head Office,0.00000,0.00000,63.00000,0.00000
Ch Clerc Milon 2005,11445,Parnell,0.00000,0.00000,63.00000,0.00000
Ch Clerc Milon 2005,11445,Penrose,0.00000,0.00000,63.00000,0.00000
Ch Clerc Milon 2005,11445,Ponsonby,0.00000,0.00000,63.00000,0.00000
Domaine de Cristia Cotes du Rhone,13227,Blackmarket,0.00000,0.00000,11.83000,0.00000
Domaine de Cristia Cotes du Rhone,13227,Head Office,-1.00000,-11.83000,11.83000,0.00000
Domaine de Cristia Cotes du Rhone,13227,Parnell,-6.00000,-70.98000,11.83000,0.00000
Domaine de Cristia Cotes du Rhone,13227,Penrose,135.00000,1597.05005,11.83000,0.00000
Domaine de Cristia Cotes du Rhone,13227,Ponsonby,-4.00000,-47.32000,11.83000,0.00000
Ch Smith Haut Lafitte Blanc 2005,11458,Blackmarket,0.00000,0.00000,85.71000,0.00000
Ch Smith Haut Lafitte Blanc 2005,11458,Head Office,0.00000,0.00000,85.71000,0.00000
Ch Smith Haut Lafitte Blanc 2005,11458,Parnell,0.00000,0.00000,85.71000,0.00000
Ch Smith Haut Lafitte Blanc 2005,11458,Penrose,3.00000,257.13000,85.71000,0.00000
Ch Smith Haut Lafitte Blanc 2005,11458,Ponsonby,0.00000,0.00000,85.71000,0.00000
Poco A Poco Tempranillo Tinto,14135,Blackmarket,0.00000,0.00000,12.00000,0.00000
Poco A Poco Tempranillo Tinto,14135,Head Office,0.00000,0.00000,12.00000,0.00000
Poco A Poco Tempranillo Tinto,14135,Parnell,0.00000,0.00000,12.00000,0.00000
Poco A Poco Tempranillo Tinto,14135,Penrose,0.00000,0.00000,12.00000,0.00000
Poco A Poco Tempranillo Tinto,14135,Ponsonby,0.00000,0.00000,12.00000,0.00000
Hennessy Paradis,12365,Blackmarket,0.00000,0.00000,436.50000,0.00000
Hennessy Paradis,12365,Head Office,0.00000,0.00000,436.50000,0.00000
Hennessy Paradis,12365,Parnell,0.00000,0.00000,436.50000,0.00000
Hennessy Paradis,12365,Penrose,0.00000,0.00000,436.50000,0.00000
Hennessy Paradis,12365,Ponsonby,0.00000,0.00000,436.50000,0.00000
Weinbach Riesling Ste Catherine,12378,Blackmarket,0.00000,0.00000,51.55000,0.00000
Weinbach Riesling Ste Catherine,12378,Head Office,0.00000,0.00000,51.55000,0.00000
Weinbach Riesling Ste Catherine,12378,Parnell,0.00000,0.00000,51.55000,0.00000
Weinbach Riesling Ste Catherine,12378,Penrose,0.00000,0.00000,51.55000,0.00000
Weinbach Riesling Ste Catherine,12378,Ponsonby,0.00000,0.00000,51.55000,0.00000
Weinbach Gewurztraminer Cuvee Theo,12385,Blackmarket,0.00000,0.00000,42.66000,0.00000
Weinbach Gewurztraminer Cuvee Theo,12385,Head Office,0.00000,0.00000,42.66000,0.00000
Weinbach Gewurztraminer Cuvee Theo,12385,Parnell,0.00000,0.00000,42.66000,0.00000
Weinbach Gewurztraminer Cuvee Theo,12385,Penrose,0.00000,0.00000,42.66000,0.00000
Weinbach Gewurztraminer Cuvee Theo,12385,Ponsonby,0.00000,0.00000,42.66000,0.00000
Castellare l Sodi di Niccolo,15056,Blackmarket,0.00000,0.00000,49.50000,0.00000
Castellare l Sodi di Niccolo,15056,Head Office,-2.00000,-99.00000,49.50000,0.00000
Castellare l Sodi di Niccolo,15056,Parnell,0.00000,0.00000,49.50000,0.00000
Castellare l Sodi di Niccolo,15056,Penrose,-2.00000,-99.00000,49.50000,0.00000
Castellare l Sodi di Niccolo,15056,Ponsonby,0.00000,0.00000,49.50000,0.00000
Olivier Merlin Macon La Roche 'Les Cras',13310,Blackmarket,0.00000,0.00000,29.00000,0.00000
Olivier Merlin Macon La Roche 'Les Cras',13310,Head Office,0.00000,0.00000,29.00000,0.00000
Olivier Merlin Macon La Roche 'Les Cras',13310,Parnell,0.00000,0.00000,29.00000,0.00000
Olivier Merlin Macon La Roche 'Les Cras',13310,Penrose,0.00000,0.00000,29.00000,0.00000
Olivier Merlin Macon La Roche 'Les Cras',13310,Ponsonby,0.00000,0.00000,29.00000,0.00000
Cavallotto Barolo San Giuseppe 1500ml,12441,Blackmarket,0.00000,0.00000,152.00000,0.00000
Cavallotto Barolo San Giuseppe 1500ml,12441,Head Office,0.00000,0.00000,152.00000,0.00000
Cavallotto Barolo San Giuseppe 1500ml,12441,Parnell,0.00000,0.00000,152.00000,0.00000
Cavallotto Barolo San Giuseppe 1500ml,12441,Penrose,0.00000,0.00000,152.00000,0.00000
Cavallotto Barolo San Giuseppe 1500ml,12441,Ponsonby,0.00000,0.00000,152.00000,0.00000
U'Luvka Vodka 100ml,13444,Blackmarket,0.00000,0.00000,15.00000,0.00000
U'Luvka Vodka 100ml,13444,Head Office,0.00000,0.00000,15.00000,0.00000
U'Luvka Vodka 100ml,13444,Parnell,0.00000,0.00000,15.00000,0.00000
U'Luvka Vodka 100ml,13444,Penrose,0.00000,0.00000,15.00000,0.00000
U'Luvka Vodka 100ml,13444,Ponsonby,0.00000,0.00000,15.00000,0.00000
Farnese Sessantanni Grappa Primitivo,15227,Blackmarket,0.00000,0.00000,45.60000,0.00000
Farnese Sessantanni Grappa Primitivo,15227,Head Office,0.00000,0.00000,45.60000,0.00000
Farnese Sessantanni Grappa Primitivo,15227,Parnell,0.00000,0.00000,45.60000,0.00000
Farnese Sessantanni Grappa Primitivo,15227,Penrose,1.00000,45.60000,45.60000,0.00000
Farnese Sessantanni Grappa Primitivo,15227,Ponsonby,0.00000,0.00000,45.60000,0.00000
Charles Melton Cab/Shiraz,10009,Blackmarket,0.00000,0.00000,25.46000,0.00000
Charles Melton Cab/Shiraz,10009,Head Office,0.00000,0.00000,25.46000,0.00000
Charles Melton Cab/Shiraz,10009,Parnell,0.00000,0.00000,25.46000,0.00000
Charles Melton Cab/Shiraz,10009,Penrose,0.00000,0.00000,25.46000,0.00000
Charles Melton Cab/Shiraz,10009,Ponsonby,0.00000,0.00000,25.46000,0.00000
Clos Haut Peyraguey Sauternes 2007,12587,Blackmarket,0.00000,0.00000,55.10000,0.00000
Clos Haut Peyraguey Sauternes 2007,12587,Head Office,0.00000,0.00000,55.10000,0.00000
Clos Haut Peyraguey Sauternes 2007,12587,Parnell,0.00000,0.00000,55.10000,0.00000
Clos Haut Peyraguey Sauternes 2007,12587,Penrose,0.00000,0.00000,55.10000,0.00000
Clos Haut Peyraguey Sauternes 2007,12587,Ponsonby,0.00000,0.00000,55.10000,0.00000
Ch de Fieuzal Blanc 2007,12600,Blackmarket,0.00000,0.00000,53.87000,0.00000
Ch de Fieuzal Blanc 2007,12600,Head Office,0.00000,0.00000,53.87000,0.00000
Ch de Fieuzal Blanc 2007,12600,Parnell,0.00000,0.00000,53.87000,0.00000
Ch de Fieuzal Blanc 2007,12600,Penrose,7.00000,377.09000,53.87000,0.00000
Ch de Fieuzal Blanc 2007,12600,Ponsonby,0.00000,0.00000,53.87000,0.00000
Ch Haut Bergey 2007,12609,Blackmarket,0.00000,0.00000,29.18000,0.00000
Ch Haut Bergey 2007,12609,Head Office,0.00000,0.00000,29.18000,0.00000
Ch Haut Bergey 2007,12609,Parnell,0.00000,0.00000,29.18000,0.00000
Ch Haut Bergey 2007,12609,Penrose,0.00000,0.00000,29.18000,0.00000
Ch Haut Bergey 2007,12609,Ponsonby,0.00000,0.00000,29.18000,0.00000
Ch Potensac 2007,12614,Blackmarket,0.00000,0.00000,23.98000,0.00000
Ch Potensac 2007,12614,Head Office,0.00000,0.00000,23.98000,0.00000
Ch Potensac 2007,12614,Parnell,0.00000,0.00000,23.98000,0.00000
Ch Potensac 2007,12614,Penrose,0.00000,0.00000,23.98000,0.00000
Ch Potensac 2007,12614,Ponsonby,0.00000,0.00000,23.98000,0.00000
Ch Montrose 2007,12619,Blackmarket,0.00000,0.00000,89.79000,0.00000
Ch Montrose 2007,12619,Head Office,0.00000,0.00000,89.79000,0.00000
